reach_id,segment_index,perpendicular_run_id,processing_status,quality_status,failure_code,failure_message,centre_x_m,centre_y_m,river_angle_deg,cross_section_angle_deg,nearest_pixc_distance_m,observed_pixc_width_m,negative_edge_distance_m,positive_edge_distance_m,n_anchor_candidates,n_negative,n_centre,n_positive,n_candidates_negative,n_candidates_centre,n_candidates_positive,n_nan_height_negative,n_nan_height_centre,n_nan_height_positive,negative_mean_height,centre_mean_height,positive_mean_height,negative_median_height,centre_median_height,positive_median_height,negative_std_height,centre_std_height,positive_std_height,negative_sem_height,centre_sem_height,positive_sem_height,delta_h_centre_minus_negative,delta_h_centre_minus_positive,delta_h_positive_minus_negative,delta_h_centre_minus_negative_median,delta_h_centre_minus_positive_median,delta_h_positive_minus_negative_median,delta_h_centre_minus_negative_sem,delta_h_centre_minus_positive_sem,delta_h_positive_minus_negative_sem,negative_sample_status,centre_sample_status,positive_sample_status,negative_passes_minimum,centre_passes_minimum,positive_passes_minimum,n_shared_negative_centre,n_shared_centre_positive,n_shared_negative_positive,neighbourhoods_overlap
segment_783_run_32,783,32,success,fail,,,409175.3844417144,5006330.558768129,-26.095424156304787,63.90457584369521,2.952478818693151,64.65649941414956,44.09997311633897,20.556526297810592,5.0,0,3,2,0,3,2,0,0,0,,284.3686389554633,284.50304978907,,284.35959728708997,284.50304978907,,0.08054303035734554,0.031072391970449535,,0.04650154025816165,0.021971499069991293,,-0.1344108336066938,,,-0.14345250198005033,,,0.05143092472203915,,no_points,insufficient_points,insufficient_points,False,False,False,0,0,0,False
